post_id,post_title,post_author,post_content,post_category,default_category,post_tags,post_type,post_status,is_featured,claimed,package_id,alive_days,expire_date,post_date,post_address,post_city,post_region,post_country,post_zip,post_latitude,post_longitude,post_neighbourhood,neighbourhood_latitude,neighbourhood_longitude,geodir_timing,geodir_contact,geodir_email,geodir_website,geodir_twitter,geodir_facebook,geodir_video,geodir_special_offers,linked_cpt_ID,geodir_backendextrainfo,geodir_ethicalcriteria,geodir_get_directions,geodir_twitterusername,geodir_Instagram,geodir_Calltoaction,gd_is_franchise,gd_franchise_lock,franchise,IMAGE,IMAGE,IMAGE,IMAGE,IMAGE,IMAGE,IMAGE,IMAGE,IMAGE,IMAGE,IMAGE,IMAGE,IMAGE,IMAGE,IMAGE,IMAGE,IMAGE,IMAGE,IMAGE,IMAGE,IMAGE,IMAGE,IMAGE,IMAGE,IMAGE,IMAGE,IMAGE,IMAGE,IMAGE,IMAGE,IMAGE,IMAGE,IMAGE,IMAGE,IMAGE,IMAGE,IMAGE,IMAGE,IMAGE,IMAGE,IMAGE,IMAGE
2371,Moca Loca Café (The Dome of Serenity),467,"Always pioneering, Moca Loca Café seeks to release a lavish lifestyle, an innovative creativity,
new exquisite products and especially a touch of hospitality.
Our customers are invited to enjoy our fine cafes and teas, to explore our
selection of healthy and delicious meals and desserts.

Moca Loca Café Co. supports events and local organisations
(Centraide, SOPAR , Patinoire du ruisseau, Foe, Cégep de l'Outaouais, The EUCAN)
to contribute to the development of our community.
Our company is distinguished from competitors by our concern for quality and freshness of food,
as well as customer service by committing to give you a memorable experience.

Fair trade coffee and many vegetarian and vegan options.

Le café est certifié équitable, plusieurs options végétariennes et végétaliennes.",Cafés and Bakeries,Cafés and Bakeries,"Best Fair Trade Coffee Shops (Ottawa),Cafe,Lounge,Restaurant",gd_place,publish,,1,1,0,Never,2017-08-04 12:18,34 Boulevard du Mont-Bleu,Gatineau,Québec,Canada,,45.46258,-75.7461325,Gatineau,45.4903494,-75.70759277,,8192054055,info@mocalocacafe.com,http://mocalocacafe.com/,,https://www.facebook.com/Moca-Loca-StJoseph-CaféLoungeTraiteur-133397973382354/,,,,,"Vegan,Vegetarian,Fair trade,Woman-owned",,,,,0,,1787,https://ethicaltree.com/wp-content/uploads/2017/08/2371_DSC_0241-2.jpg,https://ethicaltree.com/wp-content/uploads/2017/08/2371_DSC_0248.jpg,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2373,Moca Loca Café (The Little Express),467,"Always pioneering, Moca Loca Café seeks to release a lavish lifestyle, an innovative creativity,
new exquisite products and especially a touch of hospitality.
Our customers are invited to enjoy our fine cafes and teas, to explore our
selection of healthy and delicious meals and desserts.

Moca Loca Café Co. supports events and local organisations
(Centraide, SOPAR , Patinoire du ruisseau, Foe, Cégep de l'Outaouais, The EUCAN)
to contribute to the development of our community.
Our company is distinguished from competitors by our concern for quality and freshness of food,
as well as customer service by committing to give you a memorable experience.

Fair trade coffee and many vegetarian and vegan options.

Le café est certifié équitable, plusieurs options végétariennes et végétaliennes.",Cafés and Bakeries,Cafés and Bakeries,"Best Fair Trade Coffee Shops (Ottawa),Cafe,Lounge,Restaurant",gd_place,publish,,1,1,0,Never,2017-08-04 12:20,459 Boulevard de la Cité,Gatineau,Québec,Canada,,45.4831787,-75.6816359,District du Versant,45.4831787,-75.6816359,,8195615028,info@mocalocacafe.com,http://mocalocacafe.com/,,https://www.facebook.com/Moca-Loca-StJoseph-CaféLoungeTraiteur-133397973382354/,,,,,"Vegan,Vegetarian,Fair trade,Woman-owned",,,,,0,,1787,https://ethicaltree.com/wp-content/uploads/2017/08/2373_DSC_0618.jpg,https://ethicaltree.com/wp-content/uploads/2017/08/2373_DSC_0945.jpg,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2375,Moca Loca Café (The Business Central),467,"Always pioneering, Moca Loca Café seeks to release a lavish lifestyle, an innovative creativity,
new exquisite products and especially a touch of hospitality.
Our customers are invited to enjoy our fine cafes and teas, to explore our
selection of healthy and delicious meals and desserts.

Moca Loca Café Co. supports events and local organisations
(Centraide, SOPAR , Patinoire du ruisseau, Foe, Cégep de l'Outaouais, The EUCAN)
to contribute to the development of our community.
Our company is distinguished from competitors by our concern for quality and freshness of food,
as well as customer service by committing to give you a memorable experience.

Fair trade coffee and many vegetarian and vegan options.

Le café est certifié équitable, plusieurs options végétariennes et végétaliennes.",Cafés and Bakeries,Cafés and Bakeries,"Best Fair Trade Coffee Shops (Ottawa),Cafe,Lounge,Restaurant",gd_place,publish,,1,1,0,Never,2017-08-04 12:24,15 Rue de Valcourt,Gatineau,Québec,Canada,,45.4903494,-75.70759277,Gatineau,45.4903494,-75.70759277,,8195615028,info@mocalocacafe.com,http://mocalocacafe.com/,,https://www.facebook.com/Moca-Loca-StJoseph-CaféLoungeTraiteur-133397973382354/,,,,,"Vegan,Vegetarian,Fair trade,Woman-owned",,,,,0,,1787,https://ethicaltree.com/wp-content/uploads/2017/08/2375_DSC_0170.jpg,https://ethicaltree.com/wp-content/uploads/2017/08/2375_DSC_0152.jpg,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2379,Oresta Organic Skin Care Confectionary,5,"ORESTA organic skin care confectionery specializes in chemical-free and earth-friendly facial and body treatments. In addition to spa services, we offer an exclusive selection of natural beauty and personal care products for the entire family.

ORESTA has three locations in Ottawa:
ORESTA organic skin care confectionary located at 464 O'Connor Street 613-231-7022
ORESTA organic skin care apothecary located at 1121 Wellington Street West (in Hintonburg)  613 680 0415
ORESTA organic skin care gallery located at 137 Beechwood Avenue 613 695 0137",Other,Other,"Health,Oresta,Organic,Skin",gd_place,publish,,,1,0,Never,2017-08-04 15:06,464 O'Connor St,Ottawa,Ontario,Canada,,45.4090312,-75.6883466,The Glebe,45.3993494,-75.6853936,,6132317022,oresta@magma.ca,http://www.oresta.ca,https://twitter.com/ORESTAOrganics,https://www.facebook.com/orestaorganicskincare/,,,,Owned by Oresta,"Woman-owned,Organic",Get Directions,,,,1,"claimed,geodir_timing,gd_placecategory,geodir_email,geodir_ethicalcriteria,geodir_backendextrainfo,geodir_facebook,post_desc,geodir_menu,post_tags,geodir_twitter,geodir_website",0,https://ethicaltree.com/wp-content/uploads/2017/08/2379_oresta.jpg,https://ethicaltree.com/wp-content/uploads/2017/08/14045808_10154037719752800_912839977178259499_n.jpg,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2382,Oresta Organic Skin Care Apothecary,5,"ORESTA organic skin care confectionery specializes in chemical-free and earth-friendly facial and body treatments. In addition to spa services, we offer an exclusive selection of natural beauty and personal care products for the entire family.

ORESTA has three locations in Ottawa:
ORESTA organic skin care confectionary located at 464 O'Connor Street 613-231-7022
ORESTA organic skin care apothecary located at 1121 Wellington Street West (in Hintonburg)  613 680 0415
ORESTA organic skin care gallery located at 137 Beechwood Avenue 613 695 0137",Other,Other,"Health,Oresta,Organic,Skin",gd_place,publish,,,1,0,Never,2017-08-04 15:12,1121 Wellington St W,Ottawa,Ontario,Canada,,45.4022887,-75.7266093,Hintonburg,45.4017503,-75.7267089,,6136800415,oresta@magma.ca,http://www.oresta.ca,https://twitter.com/ORESTAOrganics,https://www.facebook.com/orestaorganicskincare/,,,,Owned by Oresta,"Woman-owned,Organic",Get Directions,,,,0,,2379,https://ethicaltree.com/wp-content/uploads/2017/08/2382_oresta.jpg,https://ethicaltree.com/wp-content/uploads/2017/08/2382_14045808_10154037719752800_912839977178259499_n.jpg,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2384,Oresta Organic Skin Care Gallery,5,"ORESTA organic skin care confectionery specializes in chemical-free and earth-friendly facial and body treatments. In addition to spa services, we offer an exclusive selection of natural beauty and personal care products for the entire family.

ORESTA has three locations in Ottawa:
ORESTA organic skin care confectionary located at 464 O'Connor Street 613-231-7022
ORESTA organic skin care apothecary located at 1121 Wellington Street West (in Hintonburg)  613 680 0415
ORESTA organic skin care gallery located at 137 Beechwood Avenue 613 695 0137",Other,Other,"Health,Oresta,Organic,Skin",gd_place,publish,,,1,0,Never,2017-08-04 15:14,137 Beechwood Ave,Ottawa,Ontario,Canada,,45.4423308,-75.6714982,Vanier,45.4423308,-75.6714982,,6136950137,oresta@magma.ca,http://www.oresta.ca,https://twitter.com/ORESTAOrganics,https://www.facebook.com/orestaorganicskincare/,,,,Owned by Oresta,"Woman-owned,Organic",,,,,0,,2379,https://ethicaltree.com/wp-content/uploads/2017/08/2384_oresta.jpg,https://ethicaltree.com/wp-content/uploads/2017/08/2384_14045808_10154037719752800_912839977178259499_n.jpg,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2397,The Art House Café,5,"The hottest new hub for artists and makers in the six one three. #Art and #community are what we’re all about. Roll through today to learn more ♡

Great vegan options including a fajita, muffins, and homemade powerbars, as well as dairy alternatives for coffee drinks.

Direct Trade coffee from Happy Goat Roasters.",Cafés and Bakeries,Cafés and Bakeries,"Art,Best Places to Work and Study in Ottawa,Cafe,coffee,Gallery,Restaurant",gd_place,publish,,,1,0,Never,2017-08-08 8:58,555 Somerset St W,Ottawa,Ontario,Canada,,45.4129998,-75.7023981,centretown-1-1-1,45.4133828,-75.6943837,,6135019242,info@thearthousecafe.ca,http://thearthousecafe.ca,https://twitter.com/arthousecafe613,https://www.facebook.com/arthousecafe613/,,,,Owners:  Joe Beaton and Geneviève Bétournay,"Vegan,Vegetarian,Woman-owned",Get Directions,,,,0,,0,https://ethicaltree.com/wp-content/uploads/2017/08/2397_artcafe.jpg,https://ethicaltree.com/wp-content/uploads/2017/08/19260539_2160938270799218_467894080729760178_n.jpg,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2417,NU Grocery,3,"NU is Ottawa's first zero waste grocery store, opening this summer in downtown Ottawa. We're on a mission to eliminate packaging waste and reinvent consumption!",Local Stores,Local Stores,"Best Health Food Stores in Ottawa,Bulk,Fairtrade,Groceries,Lentils,Nuts,plastic,Raw,Vegan,zero-waste",gd_place,publish,,,1,0,Never,2017-08-21 13:30,1130 Wellington St W,Ottawa,Ontario,Canada,,45.4017503,-75.7267089,Hintonburg,45.4017503,-75.7267089,,6137921995,info@nugrocery.com,http://www.nugrocery.com,https://twitter.com/nugrocery?lang=en,https://www.facebook.com/nugrocery/,,,,,"Vegan,Vegetarian,Fair trade,Woman-owned",Get Directions,,,,0,,0,https://ethicaltree.com/wp-content/uploads/2017/08/15181303_339382826434593_1738324169340305654_n.jpg,https://ethicaltree.com/wp-content/uploads/2017/08/19598519_456619618044246_6246082580904392924_n.jpg,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2425,Wilf & Ada's,5,"All day & everyday brunch menu. Coffee & booze bar. 

The menu has many vegetarian options but they mostly contain eggs. The staff are very happy to suggest off-menu delicious vegan breakfast options. They support many local and organic suppliers and make most of their food entirely from scratch.

Direct trade coffee supplied by Happy Goat.",Restaurants,Restaurants,"Best Vegan and Vegetarian Breakfast and Brunch Spots in Ottawa,Best Woman-owned Restaurants in Ottawa,breakfast,brunch",gd_place,publish,,,1,0,Never,2017-09-06 14:09,510 Bank St,Ottawa,Ontario,Canada,,45.4102369,-75.6926458,centretown-1,45.4153258,-75.6967715,,6132317959,info@wilfandadas.com,http://www.wilfandadas.com,https://twitter.com/wilfandadas,https://www.facebook.com/wilfandadasascratchdiner/,,,,Owners: Jessie Duffy and Dominic Paul,"Vegan,Vegetarian,Woman-owned,Organic",Get Directions,,,,0,,0,https://ethicaltree.com/wp-content/uploads/2017/09/11156113_355760331288648_4382789122234326823_n.jpg,https://ethicaltree.com/wp-content/uploads/2017/09/1456554_182647995266550_1477845585_n.jpg,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2427,Artistry by Jacquie,745,"Jacquie (of Artistry by Jacquie) is a cruelty-free makeup artist in Ottawa offering services for bridal, events, commercial &amp; editorial work, while also serving Kingston, Belleville &amp; surrounding areas, including Prince Edward County.",Other,Other,"Artist,Bridal,Commercial,Cruelty-Free,Editorial,Events,Makeup,Ottawa,Vegan,Wedding",gd_place,publish,,1,1,0,Never,2017-09-19 19:29,Fisher Avenue,Ottawa,Ontario,Canada,,45.370549,-75.7158767,Civic Hospital - Experimental Farm - Central Park,45.370549,-75.7158767,,,artistrybyjacquie@outlook.com,http://www.artistrybyjacquie.com,,,,,,,"Vegan,Vegetarian,Woman-owned",Get Directions,,,,0,,0,https://ethicaltree.com/wp-content/uploads/2017/09/2427_imageedit_6_6441556178.png,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2438,The King Eddy,5,"WE LOVE ALL! The King Eddy is your no fuss diner fair restaurant serving up old-school classics of the highest quality and value! We take great pride in serving you Ottawa's best burgers, shakes, fried chicken, and all day breakfast!

The menu has many well-labelled vegetarian options and some vegan ones. There is a delicious vegan burger and fried chicken can be replaced by fried cauliflower! Poutines are vegetarian but there is no vegan cheese option.",Restaurants,Restaurants,"Best Sit-Down Restaurants in Ottawa,Best Vegan and Vegetarian Burgers in Ottawa,Diner,Restaurant,Vegan",gd_place,publish,,,1,0,Never,2017-09-26 0:32,45 Clarence St,Ottawa,Ontario,Canada,,45.4288038,-75.694015,byward-market-1,45.4288038,-75.694015,,6136801700,info@kegroup.ca,http://www.kingeddyburgers.com,https://twitter.com/The_KingEddy,https://www.facebook.com/kingeddyburgers/,,,,Family-Owned,"Vegan,Vegetarian",Get Directions,,,,0,,0,https://ethicaltree.com/wp-content/uploads/2017/09/2438_kingburger.jpg,https://ethicaltree.com/wp-content/uploads/2017/09/21368610_1093929617373195_8421554652193700411_o.png,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2440,Food Mood: Korean Kitchen,5,"#currentmood? Food Mood!

Foodie friendly. 

Made from scratch in the heart of Ottawa,  is located at 127B Rideau Street, Ottawa, ON Canada! Right near the bus stations, the Byward Market, Rideau Centre, Parliament Hill, University of Ottawa and more!

Plenty of options for any #foodmood, #tastebudmoodswings, #vegetarians, #vegans and anyone daring to try out Seoul Street Food inspired menu! Any meat dishes can be substituted for smoked tofu.

Feeling adventurous? Experience freshly-made authentic homemade Kimchi, ready to pair with our menu items or right at your table with our packages! (coming soon)

Menu, Hours of Operation & Website soon to be available!",Restaurants,Restaurants,"Best Asian Restaurants with Vegan and Vegetarian Options in Ottawa,Korean,Restaurant",gd_place,publish,,,1,0,Never,2017-11-11 9:00,178B Rideau Street,Ottawa,ON,Canada,,45.4271129,-75.6892944,byward-market-1-1,45.4271129,-75.6892944,,6137980009,foodmood178@gmail.com,,,https://www.facebook.com/FoodMood178/,,,,,"Vegan,Vegetarian",Get Directions,,,,0,,0,https://ethicaltree.com/wp-content/uploads/2017/09/2440_IMG_20170927_145732_888.jpg,https://ethicaltree.com/wp-content/uploads/2017/09/21191959_434527743607883_940406637110358636_n.png,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2453,OZ Kafe,5,"European inspired | Locally sourced | Veg forward.

Vegetable-focused meals, though meat is often included in smaller portions. Many menu items can be easily veganized including tempura squash and charred baby eggplant, and the chefs are happy to do so! They place a high priority on buying local and organic food ingredients wherever possible.",Restaurants,Restaurants,"Best Organic Restaurants and Businesses (Ottawa),Best Sit-Down Restaurants in Ottawa,Canadian,Dinner,Omnivore,Restaurants",gd_place,publish,,,1,0,Never,2017-10-05 14:05,12 York St,Ottawa,Ontario,Canada,,45.4272431,-75.694269,Byward Market,45.4272431,-75.694269,,6132340907,oz@ozkafe.com,http://www.ozkafe.com/,https://twitter.com/ozkafe,https://www.facebook.com/OzKafeOttawa/,,,,,"Vegan,Vegetarian,Organic",Get Directions,,,,0,,0,https://ethicaltree.com/wp-content/uploads/2017/10/20800133_1547842541944338_5829069723993730308_n.jpg,https://ethicaltree.com/wp-content/uploads/2017/10/2453_oz-ottawa.jpg,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2455,Burrito Gringо (Ottawa South),5,"Burrito gringo serves up gourmet burritos and other Mexican delights in a fun modern atmosphere. All food is prepared in the restaurant daily.

Many vegan options such as burritos with with rice, beans, vegetables, guacamole and herbs. You can also get burrito bowls or nachos without cheese and sour cream. Recently confirmed with owner that guacamole is vegan.",Restaurants,Restaurants,"Best Mexican Restaurants with Vegan and Vegetarian Options in Ottawa,Burrito,Grill,Mexican,Restaurant,Vegan-friendly",gd_place,publish,,,1,0,Never,2017-10-05 14:33,2430 Bank St,Ottawa,Ontario,Canada,,45.3534818,-75.6487693,,,,,6132477777,info@burritogringo.ca,http://www.burritogringo.ca,https://twitter.com/Burritogringo,https://www.facebook.com/Burritogringo/,,,,,"Vegan,Vegetarian",Get Directions,,,,0,,477,https://ethicaltree.com/wp-content/uploads/2017/10/2455_burrro-ott.jpg,https://ethicaltree.com/wp-content/uploads/2017/10/2455_418797_404553602937925_2146480987_n.jpg,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2457,Burrito Gringo (Ottawa East),5,"Burrito gringo serves up gourmet burritos and other Mexican delights in a fun modern atmosphere. All food is prepared in the restaurant daily.

Many vegan options such as burritos with with rice, beans, vegetables, guacamole and herbs. You can also get burrito bowls or nachos without cheese and sour cream. Recently confirmed with owner that guacamole is vegan.",Restaurants,Restaurants,"Best Mexican Restaurants with Vegan and Vegetarian Options in Ottawa,Burrito,Grill,Mexican,Restaurant,Vegan-friendly",gd_place,publish,,,1,0,Never,2017-10-05 14:36,1200 St Laurent Blvd,Ottawa,Ontario,Canada,,45.42254104,-75.63842805,,,,,6136809292,info@burritogringo.ca,http://www.burritogringo.ca,https://twitter.com/Burritogringo,https://www.facebook.com/Burritogringo/,,,,,"Vegan,Vegetarian",,,,,0,,477,https://ethicaltree.com/wp-content/uploads/2017/10/2457_burrro-ott.jpg,https://ethicaltree.com/wp-content/uploads/2017/10/2457_418797_404553602937925_2146480987_n.jpg,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
